uid,age,sex,blockf,trialN,target,target_color,distractor,distractor_color,size,compf,rt,corr,err,missing
1,24,m,Block 1,0,00903_960530_fa.jpg,blue,00893_960530_fa.jpg,blue,2,Compatible,0.449833918196,1,0,0
1,24,m,Block 1,1,01010_960627_fa.jpg,green,00719_960620_fa.jpg,blue,3,Incompatible,0.450014591271,1,0,0
1,24,m,Block 1,2,01007_960627_fa.jpg,blue,00899_960530_fa.jpg,blue,2,Compatible,0.433315872311,1,0,0
1,24,m,Block 1,3,00889_960530_fa.jpg,blue,00730_960530_fa.jpg,green,2,Incompatible,0.450078857531,1,0,0
1,24,m,Block 1,4,00981_960627_fa.jpg,green,00954_960627_fa.jpg,blue,2,Incompatible,0.433353057821,1,0,0
1,24,m,Block 1,5,00906_960530_fa.jpg,blue,00775_960530_fa.jpg,green,3,Incompatible,0.466880240833,1,0,0
1,24,m,Block 1,6,00717_960530_fa.jpg,blue,00878_960530_fa.jpg,green,2,Incompatible,0.433408836086,1,0,0
1,24,m,Block 1,7,00895_960530_fa.jpg,green,00766_960620_fa.jpg,green,2,Compatible,0.500008083806,1,0,0
1,24,m,Block 1,8,00942_960627_fa.jpg,green,00498_960627_fa.jpg,blue,2,Incompatible,0.416795805475,1,0,0
1,24,m,Block 1,9,00807_960530_fa.jpg,blue,00993_960627_fa.jpg,blue,3,Compatible,0.43345248864,1,0,0
1,24,m,Block 1,10,00882_960530_fa.jpg,blue,00965_960627_fa.jpg,green,3,Incompatible,0.383270643415,1,0,0
1,24,m,Block 1,11,00898_960530_fa.jpg,blue,01004_960627_fa.jpg,blue,3,Compatible,0.366704498881,1,0,0
1,24,m,Block 1,12,00708_960530_fa.jpg,green,00745_960530_fa.jpg,blue,3,Incompatible,0.383199101727,1,0,0
1,24,m,Block 1,13,00961_960627_fa.jpg,green,00773_960530_fa.jpg,green,2,Compatible,0.39990226678,1,0,0
1,24,m,Block 1,14,00968_960627_fa.jpg,green,00984_960627_fa.jpg,green,3,Compatible,0.350114911309,1,0,0
1,24,m,Block 1,15,00704_960530_fa.jpg,green,00469_960530_fa.jpg,blue,2,Incompatible,0.366677418129,1,0,0
1,24,m,Block 1,16,00939_960627_fa.jpg,green,00758_960530_fa.jpg,green,3,Compatible,0.416798230616,1,0,0
1,24,m,Block 1,17,00910_960530_fa.jpg,blue,00500_960627_fa.jpg,green,3,Incompatible,0.400103553561,1,0,0
1,24,m,Block 1,18,00937_960627_fa.jpg,green,00806_960620_fa.jpg,green,3,Compatible,0.500002020952,1,0,0
1,24,m,Block 1,19,00982_960627_fa.jpg,green,00986_960627_fa.jpg,green,2,Compatible,0.433446425785,1,0,0
1,24,m,Block 1,20,00972_960627_fa.jpg,blue,00970_960627_fa.jpg,blue,3,Compatible,0.483405966334,1,0,0
1,24,m,Block 1,21,00996_960627_fa.jpg,blue,00508_960627_fa.jpg,green,2,Incompatible,0.433466635302,1,0,0
1,24,m,Block 1,22,00706_960530_fa.jpg,green,00887_960530_fa.jpg,blue,3,Incompatible,,0,,1
1,24,m,Block 1,23,00722_960530_fa.jpg,blue,00797_960620_fa.jpg,blue,2,Compatible,0.433349015918,1,0,0
1,24,m,Block 1,24,00882_960530_fa.jpg,blue,00965_960627_fa.jpg,green,3,Incompatible,0.350064791709,1,0,0
1,24,m,Block 1,25,00910_960530_fa.jpg,blue,00500_960627_fa.jpg,green,3,Incompatible,0.366809992555,1,0,0
1,24,m,Block 1,26,00895_960530_fa.jpg,green,00766_960620_fa.jpg,green,2,Compatible,0.383357544333,1,0,0
1,24,m,Block 1,27,00982_960627_fa.jpg,green,00986_960627_fa.jpg,green,2,Compatible,0.350146842344,1,0,0
1,24,m,Block 1,28,00939_960627_fa.jpg,green,00758_960530_fa.jpg,green,3,Compatible,0.333490563368,1,0,0
1,24,m,Block 1,29,01010_960627_fa.jpg,green,00719_960620_fa.jpg,blue,3,Incompatible,0.350072471325,1,0,0
1,24,m,Block 1,30,00937_960627_fa.jpg,green,00806_960620_fa.jpg,green,3,Compatible,0.350118144831,1,0,0
1,24,m,Block 1,31,00972_960627_fa.jpg,blue,00970_960627_fa.jpg,blue,3,Compatible,0.383368861663,1,0,0
1,24,m,Block 1,32,00706_960530_fa.jpg,green,00887_960530_fa.jpg,blue,3,Incompatible,,0,,1
1,24,m,Block 1,33,00942_960627_fa.jpg,green,00498_960627_fa.jpg,blue,2,Incompatible,0.433348611728,1,0,0
1,24,m,Block 1,34,00717_960530_fa.jpg,blue,00878_960530_fa.jpg,green,2,Incompatible,0.41651408482,1,0,0
1,24,m,Block 1,35,00968_960627_fa.jpg,green,00984_960627_fa.jpg,green,3,Compatible,,0,,1
1,24,m,Block 1,36,00889_960530_fa.jpg,blue,00730_960530_fa.jpg,green,2,Incompatible,0.533204639135,1,0,0
1,24,m,Block 1,37,00704_960530_fa.jpg,green,00469_960530_fa.jpg,blue,2,Incompatible,0.466781214204,1,0,0
1,24,m,Block 1,38,00708_960530_fa.jpg,green,00745_960530_fa.jpg,blue,3,Incompatible,0.499922799649,1,0,0
1,24,m,Block 1,39,00722_960530_fa.jpg,blue,00797_960620_fa.jpg,blue,2,Compatible,0.333395578643,1,0,0
1,24,m,Block 1,40,00961_960627_fa.jpg,green,00773_960530_fa.jpg,green,2,Compatible,0.333459036523,1,0,0
1,24,m,Block 1,41,00996_960627_fa.jpg,blue,00508_960627_fa.jpg,green,2,Incompatible,0.333410129494,1,0,0
1,24,m,Block 1,42,00898_960530_fa.jpg,blue,01004_960627_fa.jpg,blue,3,Compatible,0.366923570035,1,0,0
1,24,m,Block 1,43,00981_960627_fa.jpg,green,00954_960627_fa.jpg,blue,2,Incompatible,0.416769937294,1,0,0
1,24,m,Block 1,44,00807_960530_fa.jpg,blue,00993_960627_fa.jpg,blue,3,Compatible,0.416651105339,1,0,0
1,24,m,Block 1,45,00906_960530_fa.jpg,blue,00775_960530_fa.jpg,green,3,Incompatible,0.366819288932,1,0,0
1,24,m,Block 1,46,00903_960530_fa.jpg,blue,00893_960530_fa.jpg,blue,2,Compatible,0.333461057475,1,0,0
1,24,m,Block 1,47,01007_960627_fa.jpg,blue,00899_960530_fa.jpg,blue,2,Compatible,0.300083020692,1,0,0
1,24,m,Block 1,48,00807_960530_fa.jpg,blue,00993_960627_fa.jpg,blue,3,Compatible,0.316928056548,1,0,0
1,24,m,Block 1,49,00889_960530_fa.jpg,blue,00730_960530_fa.jpg,green,2,Incompatible,0.316800736597,1,0,0
1,24,m,Block 1,50,00708_960530_fa.jpg,green,00745_960530_fa.jpg,blue,3,Incompatible,0.416688695039,1,0,0
1,24,m,Block 1,51,00937_960627_fa.jpg,green,00806_960620_fa.jpg,green,3,Compatible,0.366713795258,1,0,0
1,24,m,Block 1,52,00906_960530_fa.jpg,blue,00775_960530_fa.jpg,green,3,Incompatible,0.45007683658,1,0,0
1,24,m,Block 1,53,01010_960627_fa.jpg,green,00719_960620_fa.jpg,blue,3,Incompatible,0.350118549022,1,0,0
1,24,m,Block 1,54,00706_960530_fa.jpg,green,00887_960530_fa.jpg,blue,3,Incompatible,0.400025949019,1,0,0
1,24,m,Block 1,55,00972_960627_fa.jpg,blue,00970_960627_fa.jpg,blue,3,Compatible,0.40002716159,1,0,0
1,24,m,Block 1,56,00939_960627_fa.jpg,green,00758_960530_fa.jpg,green,3,Compatible,0.450085324577,1,0,0
1,24,m,Block 1,57,00898_960530_fa.jpg,blue,01004_960627_fa.jpg,blue,3,Compatible,0.366780082471,1,0,0
1,24,m,Block 1,58,00942_960627_fa.jpg,green,00498_960627_fa.jpg,blue,2,Incompatible,0.533391375063,1,0,0
1,24,m,Block 1,59,00717_960530_fa.jpg,blue,00878_960530_fa.jpg,green,2,Incompatible,0.466786064488,1,0,0
1,24,m,Block 1,60,00981_960627_fa.jpg,green,00954_960627_fa.jpg,blue,2,Incompatible,0.350132291492,1,0,0
1,24,m,Block 1,61,00961_960627_fa.jpg,green,00773_960530_fa.jpg,green,2,Compatible,0.433435512647,1,0,0
1,24,m,Block 1,62,00882_960530_fa.jpg,blue,00965_960627_fa.jpg,green,3,Incompatible,0.366719049732,1,0,0
1,24,m,Block 1,63,00704_960530_fa.jpg,green,00469_960530_fa.jpg,blue,2,Incompatible,0.46670118452,1,0,0
1,24,m,Block 1,64,00982_960627_fa.jpg,green,00986_960627_fa.jpg,green,2,Compatible,0.416695970465,1,0,0
1,24,m,Block 1,65,00910_960530_fa.jpg,blue,00500_960627_fa.jpg,green,3,Incompatible,0.43345168026,1,0,0
1,24,m,Block 1,66,00996_960627_fa.jpg,blue,00508_960627_fa.jpg,green,2,Incompatible,0.383430298592,1,0,0
1,24,m,Block 1,67,00903_960530_fa.jpg,blue,00893_960530_fa.jpg,blue,2,Compatible,0.400118508603,1,0,0
1,24,m,Block 1,68,00722_960530_fa.jpg,blue,00797_960620_fa.jpg,blue,2,Compatible,0.333365264369,1,0,0
1,24,m,Block 1,69,01007_960627_fa.jpg,blue,00899_960530_fa.jpg,blue,2,Compatible,0.333469545472,1,0,0
1,24,m,Block 1,70,00895_960530_fa.jpg,green,00766_960620_fa.jpg,green,2,Compatible,0.400021502925,1,0,0
1,24,m,Block 1,71,00968_960627_fa.jpg,green,00984_960627_fa.jpg,green,3,Compatible,0.316744958332,1,0,0
1,24,m,Block 1,72,00895_960530_fa.jpg,green,00766_960620_fa.jpg,green,2,Compatible,0.350306901711,1,0,0
1,24,m,Block 1,73,00807_960530_fa.jpg,blue,00993_960627_fa.jpg,blue,3,Compatible,0.416500342349,1,0,0
1,24,m,Block 1,74,00937_960627_fa.jpg,green,00806_960620_fa.jpg,green,3,Compatible,0.466712906039,1,0,0
1,24,m,Block 1,75,00903_960530_fa.jpg,blue,00893_960530_fa.jpg,blue,2,Compatible,0.416766299581,1,0,0
1,24,m,Block 1,76,00704_960530_fa.jpg,green,00469_960530_fa.jpg,blue,2,Incompatible,0.33346671614,0,1,0
1,24,m,Block 1,77,00961_960627_fa.jpg,green,00773_960530_fa.jpg,green,2,Compatible,0.483315427702,1,0,0
1,24,m,Block 1,78,00910_960530_fa.jpg,blue,00500_960627_fa.jpg,green,3,Incompatible,0.416729518261,1,0,0
1,24,m,Block 1,79,00906_960530_fa.jpg,blue,00775_960530_fa.jpg,green,3,Incompatible,0.350053474379,1,0,0
1,24,m,Block 1,80,00706_960530_fa.jpg,green,00887_960530_fa.jpg,blue,3,Incompatible,0.383441615921,1,0,0
1,24,m,Block 1,81,00717_960530_fa.jpg,blue,00878_960530_fa.jpg,green,2,Incompatible,0.400118104412,1,0,0
1,24,m,Block 1,82,00968_960627_fa.jpg,green,00984_960627_fa.jpg,green,3,Compatible,0.350115719689,1,0,0
1,24,m,Block 1,83,00722_960530_fa.jpg,blue,00797_960620_fa.jpg,blue,2,Compatible,0.400070409954,1,0,0
1,24,m,Block 1,84,00898_960530_fa.jpg,blue,01004_960627_fa.jpg,blue,3,Compatible,0.400113254128,1,0,0
1,24,m,Block 1,85,00982_960627_fa.jpg,green,00986_960627_fa.jpg,green,2,Compatible,0.416683844755,1,0,0
1,24,m,Block 1,86,00889_960530_fa.jpg,blue,00730_960530_fa.jpg,green,2,Incompatible,0.516650620311,1,0,0
1,24,m,Block 1,87,00882_960530_fa.jpg,blue,00965_960627_fa.jpg,green,3,Incompatible,0.350084597035,0,1,0
1,24,m,Block 1,88,00981_960627_fa.jpg,green,00954_960627_fa.jpg,blue,2,Incompatible,,0,,1
1,24,m,Block 1,89,00708_960530_fa.jpg,green,00745_960530_fa.jpg,blue,3,Incompatible,0.500070733307,1,0,0
1,24,m,Block 1,90,00942_960627_fa.jpg,green,00498_960627_fa.jpg,blue,2,Incompatible,0.383522453985,1,0,0
1,24,m,Block 1,91,00996_960627_fa.jpg,blue,00508_960627_fa.jpg,green,2,Incompatible,0.450006911654,1,0,0
1,24,m,Block 1,92,00972_960627_fa.jpg,blue,00970_960627_fa.jpg,blue,3,Compatible,0.433349824299,1,0,0
1,24,m,Block 1,93,01007_960627_fa.jpg,blue,00899_960530_fa.jpg,blue,2,Compatible,0.333412554636,1,0,0
1,24,m,Block 1,94,01010_960627_fa.jpg,green,00719_960620_fa.jpg,blue,3,Incompatible,0.483426175851,1,0,0
1,24,m,Block 1,95,00939_960627_fa.jpg,green,00758_960530_fa.jpg,green,3,Compatible,0.316785781555,1,0,0
1,24,m,Block 1,96,00889_960530_fa.jpg,blue,00730_960530_fa.jpg,green,2,Incompatible,0.416681823804,1,0,0
1,24,m,Block 1,97,00708_960530_fa.jpg,green,00745_960530_fa.jpg,blue,3,Incompatible,0.43335184525,1,0,0
1,24,m,Block 1,98,00968_960627_fa.jpg,green,00984_960627_fa.jpg,green,3,Compatible,0.316724344626,1,0,0
1,24,m,Block 1,99,00704_960530_fa.jpg,green,00469_960530_fa.jpg,blue,2,Incompatible,0.350151692628,1,0,0
1,24,m,Block 1,100,00882_960530_fa.jpg,blue,00965_960627_fa.jpg,green,3,Incompatible,0.383357948524,1,0,0
1,24,m,Block 1,101,01007_960627_fa.jpg,blue,00899_960530_fa.jpg,blue,2,Compatible,0.416809952136,1,0,0
1,24,m,Block 1,102,00981_960627_fa.jpg,green,00954_960627_fa.jpg,blue,2,Incompatible,0.316809628783,0,1,0
1,24,m,Block 1,103,00939_960627_fa.jpg,green,00758_960530_fa.jpg,green,3,Compatible,0.400053838151,1,0,0
1,24,m,Block 1,104,01010_960627_fa.jpg,green,00719_960620_fa.jpg,blue,3,Incompatible,0.333451356907,1,0,0
1,24,m,Block 1,105,00910_960530_fa.jpg,blue,00500_960627_fa.jpg,green,3,Incompatible,0.416643829913,1,0,0
1,24,m,Block 1,106,00807_960530_fa.jpg,blue,00993_960627_fa.jpg,blue,3,Compatible,0.433348207537,1,0,0
1,24,m,Block 1,107,00937_960627_fa.jpg,green,00806_960620_fa.jpg,green,3,Compatible,0.333386282266,1,0,0
1,24,m,Block 1,108,00898_960530_fa.jpg,blue,01004_960627_fa.jpg,blue,3,Compatible,0.416762661868,1,0,0
1,24,m,Block 1,109,00961_960627_fa.jpg,green,00773_960530_fa.jpg,green,2,Compatible,0.466754941833,1,0,0
1,24,m,Block 1,110,00706_960530_fa.jpg,green,00887_960530_fa.jpg,blue,3,Incompatible,0.483426580041,1,0,0
1,24,m,Block 1,111,00722_960530_fa.jpg,blue,00797_960620_fa.jpg,blue,2,Compatible,0.466735944888,1,0,0
1,24,m,Block 1,112,00996_960627_fa.jpg,blue,00508_960627_fa.jpg,green,2,Incompatible,0.400120529554,1,0,0
1,24,m,Block 1,113,00906_960530_fa.jpg,blue,00775_960530_fa.jpg,green,3,Incompatible,0.383163937169,1,0,0
1,24,m,Block 1,114,00942_960627_fa.jpg,green,00498_960627_fa.jpg,blue,2,Incompatible,0.41670243751,1,0,0
1,24,m,Block 1,115,00972_960627_fa.jpg,blue,00970_960627_fa.jpg,blue,3,Compatible,0.400028374161,1,0,0
1,24,m,Block 1,116,00717_960530_fa.jpg,blue,00878_960530_fa.jpg,green,2,Incompatible,0.46676383402,1,0,0
1,24,m,Block 1,117,00903_960530_fa.jpg,blue,00893_960530_fa.jpg,blue,2,Compatible,0.366792208181,1,0,0
1,24,m,Block 1,118,00982_960627_fa.jpg,green,00986_960627_fa.jpg,green,2,Compatible,0.433399135517,1,0,0
1,24,m,Block 1,119,00895_960530_fa.jpg,green,00766_960620_fa.jpg,green,2,Compatible,0.350056707902,1,0,0
1,24,m,Block 2,0,00730_960530_fa.jpg,green,00888_960530_fa.jpg,blue,2,Incompatible,,0,,1
1,24,m,Block 2,1,00925_960627_fa.jpg,green,00766_960620_fa.jpg,green,3,Compatible,0.466651469111,1,0,0
1,24,m,Block 2,2,00717_960530_fa.jpg,blue,00775_960530_fa.jpg,blue,3,Compatible,0.366708136593,1,0,0
1,24,m,Block 2,3,00780_960530_fa.jpg,green,00942_960627_fa.jpg,blue,3,Incompatible,0.5499866213,1,0,0
1,24,m,Block 2,4,00993_960627_fa.jpg,green,00954_960627_fa.jpg,blue,3,Incompatible,0.483334828838,1,0,0
1,24,m,Block 2,5,00704_960530_fa.jpg,blue,00905_960530_fa.jpg,blue,2,Compatible,0.400111233177,1,0,0
1,24,m,Block 2,6,00895_960530_fa.jpg,green,00965_960627_fa.jpg,blue,2,Incompatible,0.533313366331,1,0,0
1,24,m,Block 2,7,01004_960627_fa.jpg,green,00980_960627_fa.jpg,blue,3,Incompatible,0.566714441963,1,0,0
1,24,m,Block 2,8,00906_960530_fa.jpg,blue,00508_960627_fa.jpg,green,2,Incompatible,0.400022715496,0,1,0
1,24,m,Block 2,9,00789_960530_fa.jpg,blue,00893_960530_fa.jpg,green,2,Incompatible,0.533413201341,1,0,0
1,24,m,Block 2,10,00758_960530_fa.jpg,blue,00910_960530_fa.jpg,green,3,Incompatible,0.40005222139,1,0,0
1,24,m,Block 2,11,00773_960530_fa.jpg,blue,00898_960530_fa.jpg,green,2,Incompatible,0.35004175286,1,0,0
1,24,m,Block 2,12,00498_960627_fa.jpg,green,00469_960530_fa.jpg,green,2,Compatible,0.433424195317,1,0,0
1,24,m,Block 2,13,00722_960530_fa.jpg,green,00899_960530_fa.jpg,green,2,Compatible,0.416673739997,1,0,0
1,24,m,Block 2,14,00744_960620_fa.jpg,green,00982_960627_fa.jpg,green,3,Compatible,0.433348611728,1,0,0
1,24,m,Block 2,15,00760_960530_fa.jpg,blue,00981_960627_fa.jpg,green,3,Incompatible,0.416692736942,1,0,0
1,24,m,Block 2,16,00939_960627_fa.jpg,green,00961_960627_fa.jpg,green,3,Compatible,0.416687482468,1,0,0
1,24,m,Block 2,17,00952_960627_fa.jpg,blue,01010_960627_fa.jpg,blue,2,Compatible,0.466773938778,1,0,0
1,24,m,Block 2,18,01011_960627_fa.jpg,blue,00806_960620_fa.jpg,blue,3,Compatible,0.433410452847,1,0,0
1,24,m,Block 2,19,00970_960627_fa.jpg,green,00804_960530_fa.jpg,blue,2,Incompatible,0.450127360371,1,0,0
1,24,m,Block 2,20,00909_960530_fa.jpg,blue,00708_960530_fa.jpg,blue,2,Compatible,0.466727456891,1,0,0
1,24,m,Block 2,21,00968_960627_fa.jpg,blue,00500_960627_fa.jpg,blue,3,Compatible,,0,,1
1,24,m,Block 2,22,00927_960627_fa.jpg,blue,00908_960530_fa.jpg,green,3,Incompatible,0.383370478424,1,0,0
1,24,m,Block 2,23,00882_960530_fa.jpg,green,00984_960627_fa.jpg,green,2,Compatible,0.416686269897,1,0,0
1,24,m,Block 2,24,01004_960627_fa.jpg,green,00980_960627_fa.jpg,blue,3,Incompatible,0.533317004044,1,0,0
1,24,m,Block 2,25,00730_960530_fa.jpg,green,00888_960530_fa.jpg,blue,2,Incompatible,0.433176830841,1,0,0
1,24,m,Block 2,26,00939_960627_fa.jpg,green,00961_960627_fa.jpg,green,3,Compatible,0.333383452933,1,0,0
1,24,m,Block 2,27,00927_960627_fa.jpg,blue,00908_960530_fa.jpg,green,3,Incompatible,0.36685364511,1,0,0
1,24,m,Block 2,28,00993_960627_fa.jpg,green,00954_960627_fa.jpg,blue,3,Incompatible,0.416674548378,0,1,0
1,24,m,Block 2,29,00717_960530_fa.jpg,blue,00775_960530_fa.jpg,blue,3,Compatible,0.450032375645,1,0,0
1,24,m,Block 2,30,00970_960627_fa.jpg,green,00804_960530_fa.jpg,blue,2,Incompatible,0.533312962141,1,0,0
1,24,m,Block 2,31,00968_960627_fa.jpg,blue,00500_960627_fa.jpg,blue,3,Compatible,0.516736308659,1,0,0
1,24,m,Block 2,32,00952_960627_fa.jpg,blue,01010_960627_fa.jpg,blue,2,Compatible,0.433416919892,1,0,0
1,24,m,Block 2,33,00789_960530_fa.jpg,blue,00893_960530_fa.jpg,green,2,Incompatible,0.533232932457,1,0,0
1,24,m,Block 2,34,00758_960530_fa.jpg,blue,00910_960530_fa.jpg,green,3,Incompatible,0.400004526932,1,0,0
1,24,m,Block 2,35,00895_960530_fa.jpg,green,00965_960627_fa.jpg,blue,2,Incompatible,0.483443151843,1,0,0
1,24,m,Block 2,36,00760_960530_fa.jpg,blue,00981_960627_fa.jpg,green,3,Incompatible,,0,,1
1,24,m,Block 2,37,00704_960530_fa.jpg,blue,00905_960530_fa.jpg,blue,2,Compatible,0.383380178992,1,0,0
1,24,m,Block 2,38,00882_960530_fa.jpg,green,00984_960627_fa.jpg,green,2,Compatible,0.416690715991,1,0,0
1,24,m,Block 2,39,00498_960627_fa.jpg,green,00469_960530_fa.jpg,green,2,Compatible,,0,,1
1,24,m,Block 2,40,00744_960620_fa.jpg,green,00982_960627_fa.jpg,green,3,Compatible,0.500069924926,1,0,0
1,24,m,Block 2,41,00780_960530_fa.jpg,green,00942_960627_fa.jpg,blue,3,Incompatible,0.500068308164,1,0,0
1,24,m,Block 2,42,00906_960530_fa.jpg,blue,00508_960627_fa.jpg,green,2,Incompatible,0.366809184174,1,0,0
1,24,m,Block 2,43,00909_960530_fa.jpg,blue,00708_960530_fa.jpg,blue,2,Compatible,0.433336081828,1,0,0
1,24,m,Block 2,44,00925_960627_fa.jpg,green,00766_960620_fa.jpg,green,3,Compatible,0.433361950008,1,0,0
1,24,m,Block 2,45,00722_960530_fa.jpg,green,00899_960530_fa.jpg,green,2,Compatible,0.400020290354,1,0,0
1,24,m,Block 2,46,01011_960627_fa.jpg,blue,00806_960620_fa.jpg,blue,3,Compatible,0.433340527921,1,0,0
1,24,m,Block 2,47,00773_960530_fa.jpg,blue,00898_960530_fa.jpg,green,2,Incompatible,0.383442424301,1,0,0
1,24,m,Block 2,48,00939_960627_fa.jpg,green,00961_960627_fa.jpg,green,3,Compatible,0.350121782544,1,0,0
1,24,m,Block 2,49,00760_960530_fa.jpg,blue,00981_960627_fa.jpg,green,3,Incompatible,,0,,1
1,24,m,Block 2,50,01004_960627_fa.jpg,green,00980_960627_fa.jpg,blue,3,Incompatible,0.550029061284,1,0,0
1,24,m,Block 2,51,00882_960530_fa.jpg,green,00984_960627_fa.jpg,green,2,Compatible,,0,,1
1,24,m,Block 2,52,01011_960627_fa.jpg,blue,00806_960620_fa.jpg,blue,3,Compatible,0.433431066553,1,0,0
1,24,m,Block 2,53,00968_960627_fa.jpg,blue,00500_960627_fa.jpg,blue,3,Compatible,0.333464695188,1,0,0
1,24,m,Block 2,54,00993_960627_fa.jpg,green,00954_960627_fa.jpg,blue,3,Incompatible,0.383496181614,1,0,0
1,24,m,Block 2,55,00744_960620_fa.jpg,green,00982_960627_fa.jpg,green,3,Compatible,0.399921667915,1,0,0
1,24,m,Block 2,56,00722_960530_fa.jpg,green,00899_960530_fa.jpg,green,2,Compatible,0.400129825931,1,0,0
1,24,m,Block 2,57,00927_960627_fa.jpg,blue,00908_960530_fa.jpg,green,3,Incompatible,0.400050604628,1,0,0
1,24,m,Block 2,58,00970_960627_fa.jpg,green,00804_960530_fa.jpg,blue,2,Incompatible,0.38335309824,1,0,0
1,24,m,Block 2,59,00758_960530_fa.jpg,blue,00910_960530_fa.jpg,green,3,Incompatible,0.500132170235,1,0,0
1,24,m,Block 2,60,00952_960627_fa.jpg,blue,01010_960627_fa.jpg,blue,2,Compatible,0.366712582687,1,0,0
1,24,m,Block 2,61,00906_960530_fa.jpg,blue,00508_960627_fa.jpg,green,2,Incompatible,0.350150884247,1,0,0
1,24,m,Block 2,62,00780_960530_fa.jpg,green,00942_960627_fa.jpg,blue,3,Incompatible,0.383364819759,1,0,0
1,24,m,Block 2,63,00773_960530_fa.jpg,blue,00898_960530_fa.jpg,green,2,Incompatible,0.416672123236,1,0,0
1,24,m,Block 2,64,00730_960530_fa.jpg,green,00888_960530_fa.jpg,blue,2,Incompatible,0.450116043041,1,0,0
1,24,m,Block 2,65,00895_960530_fa.jpg,green,00965_960627_fa.jpg,blue,2,Incompatible,,0,,1
1,24,m,Block 2,66,00717_960530_fa.jpg,blue,00775_960530_fa.jpg,blue,3,Compatible,,0,,1
1,24,m,Block 2,67,00789_960530_fa.jpg,blue,00893_960530_fa.jpg,green,2,Incompatible,0.383351481479,1,0,0
1,24,m,Block 2,68,00909_960530_fa.jpg,blue,00708_960530_fa.jpg,blue,2,Compatible,0.316798311454,1,0,0
1,24,m,Block 2,69,00925_960627_fa.jpg,green,00766_960620_fa.jpg,green,3,Compatible,0.399995230554,1,0,0
1,24,m,Block 2,70,00498_960627_fa.jpg,green,00469_960530_fa.jpg,green,2,Compatible,0.383437574017,1,0,0
1,24,m,Block 2,71,00704_960530_fa.jpg,blue,00905_960530_fa.jpg,blue,2,Compatible,0.416775595958,1,0,0
1,24,m,Block 2,72,00909_960530_fa.jpg,blue,00708_960530_fa.jpg,blue,2,Compatible,0.499532755988,1,0,0
1,24,m,Block 2,73,00780_960530_fa.jpg,green,00942_960627_fa.jpg,blue,3,Incompatible,0.466759387927,1,0,0
1,24,m,Block 2,74,00952_960627_fa.jpg,blue,01010_960627_fa.jpg,blue,2,Compatible,0.416757407394,1,0,0
1,24,m,Block 2,75,00970_960627_fa.jpg,green,00804_960530_fa.jpg,blue,2,Incompatible,0.400108403844,1,0,0
1,24,m,Block 2,76,00882_960530_fa.jpg,green,00984_960627_fa.jpg,green,2,Compatible,0.400035649587,1,0,0
1,24,m,Block 2,77,00758_960530_fa.jpg,blue,00910_960530_fa.jpg,green,3,Incompatible,0.433425812079,0,1,0
1,24,m,Block 2,78,00993_960627_fa.jpg,green,00954_960627_fa.jpg,blue,3,Incompatible,0.566708379108,0,1,0
1,24,m,Block 2,79,00760_960530_fa.jpg,blue,00981_960627_fa.jpg,green,3,Incompatible,0.349917262241,0,1,0
1,24,m,Block 2,80,00906_960530_fa.jpg,blue,00508_960627_fa.jpg,green,2,Incompatible,,0,,1
1,24,m,Block 2,81,00789_960530_fa.jpg,blue,00893_960530_fa.jpg,green,2,Incompatible,0.366493511533,1,0,0
1,24,m,Block 2,82,00730_960530_fa.jpg,green,00888_960530_fa.jpg,blue,2,Incompatible,,0,,1
1,24,m,Block 2,83,00939_960627_fa.jpg,green,00961_960627_fa.jpg,green,3,Compatible,0.566675235502,1,0,0
1,24,m,Block 2,84,00704_960530_fa.jpg,blue,00905_960530_fa.jpg,blue,2,Compatible,0.383370478424,1,0,0
1,24,m,Block 2,85,01011_960627_fa.jpg,blue,00806_960620_fa.jpg,blue,3,Compatible,0.400097490705,1,0,0
1,24,m,Block 2,86,00927_960627_fa.jpg,blue,00908_960530_fa.jpg,green,3,Incompatible,0.400111637367,1,0,0
1,24,m,Block 2,87,00722_960530_fa.jpg,green,00899_960530_fa.jpg,green,2,Compatible,0.40001463169,1,0,0
1,24,m,Block 2,88,00968_960627_fa.jpg,blue,00500_960627_fa.jpg,blue,3,Compatible,0.383348652147,1,0,0
1,24,m,Block 2,89,01004_960627_fa.jpg,green,00980_960627_fa.jpg,blue,3,Incompatible,0.433420153415,1,0,0
1,24,m,Block 2,90,00717_960530_fa.jpg,blue,00775_960530_fa.jpg,blue,3,Compatible,0.333462674236,1,0,0
1,24,m,Block 2,91,00498_960627_fa.jpg,green,00469_960530_fa.jpg,green,2,Compatible,0.400033224445,1,0,0
1,24,m,Block 2,92,00925_960627_fa.jpg,green,00766_960620_fa.jpg,green,3,Compatible,0.366710965926,1,0,0
1,24,m,Block 2,93,00773_960530_fa.jpg,blue,00898_960530_fa.jpg,green,2,Incompatible,0.399913584109,1,0,0
1,24,m,Block 2,94,00744_960620_fa.jpg,green,00982_960627_fa.jpg,green,3,Compatible,0.36670288212,1,0,0
1,24,m,Block 2,95,00895_960530_fa.jpg,green,00965_960627_fa.jpg,blue,2,Incompatible,0.483397882528,1,0,0
1,24,m,Block 2,96,00993_960627_fa.jpg,green,00954_960627_fa.jpg,blue,3,Incompatible,0.416685461517,1,0,0
